waktu,user,tweet
2022-06-01 09:05:39,_Banyoe,"b'PPKM tidak mengisolasi virus, mereka mengisolasi kebebasan.\n\nMasker covid tidak memberikan perlindungan, masker mel\xe2\x80\xa6 https://t.co/tUzKhk1LMc'"
2022-06-01 09:02:35,AKU_dgn3putra,b'@OposisiCerdas Emang masih berlaku Ppkm?...'
2022-06-01 09:02:06,SriEkaP34381506,b'RT @SriEkaP34381506: Msh ppkm gabisa keluar yuk mending #crottonline brg isyana ya\nWa 083186433914\n\n#vcscolmek #vcscroot #vcssangek #vcsbug\xe2\x80\xa6'
2022-06-01 09:01:55,SriEkaP34381506,b'RT @SriEkaP34381506: Msh ppkm gabisa keluar yuk mending #crottonline brg isyana ya\xe2\x9d\xa4\xef\xb8\x8fy\nWa 083186433914\n\n#vcscolmek #vcscroot #vcssangek #vcs\xe2\x80\xa6'
2022-06-01 09:01:43,SriEkaP34381506,b'Msh ppkm gabisa keluar yuk mending #crottonline brg isyana ya\nWa 083186433914\n\n#vcscolmek #vcscroot #vcssangek\xe2\x80\xa6 https://t.co/k8kynJ2iRI'
2022-06-01 09:01:32,SriEkaP34381506,b'Msh ppkm gabisa keluar yuk mending #crottonline brg isyana ya\xe2\x9d\xa4\xef\xb8\x8fy\nWa 083186433914\n\n#vcscolmek #vcscroot #vcssangek\xe2\x80\xa6 https://t.co/egGGnQ2yBi'
2022-06-01 09:01:28,jayajaya_nur,"b'Agar PPKM bisa dicabut, Puan menyampaikan bahwa pemerintah harus membuat strategi yang matang dan komprehensif.\xe2\x80\xa6 https://t.co/OpXx0g95hd'"
2022-06-01 09:01:00,sampah_daun,b'@ezash Jadi kangen PPKM berlevel level \xf0\x9f\x98\x86'
2022-06-01 08:51:49,19Tanon,b'Anggota Koramil 19 Tanon melaksanakan Giat  patroli  dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mobilitas\xe2\x80\xa6 https://t.co/zbGG15mC5u'
2022-06-01 08:50:10,19Tanon,b'Pada Selasa 31 Mei 2022 Pkl 09.00 WIB  s.d selesai telah dilaksanakan Giat  patroli gabungan dalam rangka  Pelaksan\xe2\x80\xa6 https://t.co/DiJ9ag85A5'
2022-06-01 08:48:38,19Tanon,b'Pada Selasa tgl 31 Mei 2022 Pkl 20.30 WIB  s.d selesai telah dilaksanakan Giat  patroli dalam rangka  Pelaksanaan *\xe2\x80\xa6 https://t.co/1fuvRS2MlN'
2022-06-01 08:44:58,Yono43370361,b'PENERANGAN KELILING HIMBAU PROKES \n\nSosialisasi Inmendagri No. 26 Tahun 2022 terkait PPKM dan Prokes 5M oleh Polres\xe2\x80\xa6 https://t.co/ApX45c8qCg'
2022-06-01 08:44:24,jayajaya_nur,"b'Agar PPKM ditiadakan, ini beberapa saran dari mbak Puan untuk Pemerintah Indonesia. https://t.co/LrRXcTmfM0'"
2022-06-01 08:38:30,fauzansld,b'Pasuruan Menuju PPKM (Pelatihan Peningkatan Kapasitas Mandiri)...... 02 Juni 2022\n\n#TPPJawaTimur\n#TPPpasuruan\n#ppkm\xe2\x80\xa6 https://t.co/jOJr6S1aDZ'
2022-06-01 08:32:27,Koramil15jtys,"b'Koramil 15 Jatiyoso, Sertu Surono anggota Koramil 15/Jatiyoso melaks kegiatan patroli penegakan disiplin protokol k\xe2\x80\xa6 https://t.co/1viC8KYYMr'"
2022-06-01 08:31:59,Koramil15jtys,"b'Koramil 15 Jatiyoso, Sertu Surono anggota Koramil 15/Jatiyoso melaks kegiatan patroli penegakan disiplin protokol k\xe2\x80\xa6 https://t.co/UU09jgTZp4'"
2022-06-01 08:31:32,Koramil15jtys,"b'Koramil 15 Jatiyoso, Sertu Surono anggota Koramil 15/Jatiyoso melaks kegiatan patroli penegakan disiplin protokol k\xe2\x80\xa6 https://t.co/EiTq4Rd3yV'"
2022-06-01 08:31:08,Koramil15jtys,"b'Koramil 15 Jatiyoso, Sertu Surono anggota Koramil 15/Jatiyoso melaks kegiatan patroli penegakan disiplin protokol k\xe2\x80\xa6 https://t.co/e67LcLoei0'"
2022-06-01 08:30:42,Koramil15jtys,"b'Koramil 15 Jatiyoso, Sertu Surono anggota Koramil 15/Jatiyoso melaks kegiatan patroli penegakan disiplin protokol k\xe2\x80\xa6 https://t.co/9WoiqdIp7G'"
2022-06-01 08:26:14,happymeuls,"b'@sleythrin belom pernah naik kapaall wkeke tapi kayanya gapapa deh emilelelel. sekarang kan udah kaga ppkm lagi, ya\xe2\x80\xa6 https://t.co/JIXS5qVjVT'"
2022-06-01 08:21:59,Danang_JS,b'RT @PDI_Perjuangan: Rahmad Handoyo Ingatkan Pemerintah Tak Buru-Buru Soal Pencabutan PPKM\n\nDia juga meminta pemerintah menggunakan diksi ya\xe2\x80\xa6'
2022-06-01 08:17:36,Iliyah82,b'Pelatihan Peningkatan Kapasitas Mandiri  (PPKM) @ApdiPasuruan022 \n\n#PPKM_APDI\n#APDIJatim\n#APDIPasuruan\xe2\x80\xa6 https://t.co/DTQKlBotw0'
2022-06-01 08:15:59,4_gp2024,b'GANJAR LANGSUNG KIRIM BERAS KE AYAH SISWA SD\n\nIchels anak SD Marsudirini curhat ke Gubernur Jawa Tengah Ganjar Pran\xe2\x80\xa6 https://t.co/FxlwqXE0vx'
2022-06-01 08:15:26,Christi28566166,b'RT @puanmaharani_ri: Kita bersyukur karena sekarang kondisi pandemi di Indonesia semakin membaik. Semakin banyak daerah yang statusnya PPKM\xe2\x80\xa6'
2022-06-01 08:15:06,Christi28566166,"b'RT @puanmaharani_ri: Karena walaupun kondisi Covid-19 di Indonesia sudah\nsemakin terkendali, pencabutan PPKM perlu dijaga\nagar tidak menimb\xe2\x80\xa6'"
2022-06-01 08:15:01,Christi28566166,"b'RT @puanmaharani_ri: Rencana pemerintah yang sekarang\nsedang mempertimbangkan mencabut PPKM, perlu\nmenilik banyak hal. Karena kebijakan ini\xe2\x80\xa6'"
2022-06-01 07:53:50,sahabatganjarid,b'Ichels anak SD Marsudirini curhat ke Ganjar Pranowo saat dialog zoom. Anak tersebut curhat ayahnya kesulitan saat p\xe2\x80\xa6 https://t.co/QMil3Whbvi'
2022-06-01 07:45:42,BangAmek09,b'RT @RochimMuchammad: Bismillah... Pelatihan Peningkatan Kapasitas Mandiri  (PPKM) @ApdiPasuruan022 \n\n#PPKM_APDI\n#APDIJatim\n#APDIPasuruan\n#T\xe2\x80\xa6'
2022-06-01 07:41:56,BangAmek09,b'RT @BangAmek09: Pelatihan Peningkatan Kapasitas Mandiri (PPKM) @ApdiPasuruan022\n\n#PPKM_APDI\n#APDIJatim\n#APDIPasuruan\n#TPPJawaTimur\n#TPPpasu\xe2\x80\xa6'
2022-06-01 07:41:52,KodimKarangany1,b'KARANGANYAR - Rabu 1 Juni  2022 Sertu Joko Winarto beserta 2 Anggota Koramil 08/ Tawangmangu melaksanakan PPKM Leve\xe2\x80\xa6 https://t.co/jkTKATzTCv'
2022-06-01 07:41:41,BangAmek09,b'Pelatihan Peningkatan Kapasitas Mandiri (PPKM) @ApdiPasuruan022\n\n#PPKM_APDI\n#APDIJatim\n#APDIPasuruan\n#TPPJawaTimur\xe2\x80\xa6 https://t.co/HlupkRPK54'
2022-06-01 07:41:16,KodimKarangany1,b'KARANGANYAR - Rabu 1 Juni  2022 Sertu Joko Winarto beserta 2 Anggota Koramil 08/ Tawangmanggu melaksanakan PPKM Lev\xe2\x80\xa6 https://t.co/mUt1yzE4am'
2022-06-01 07:41:09,KodimKarangany1,b'KARANGANYAR - Rabu 1 Juni  2022 Sertu Joko Winarto beserta 2 Anggota Koramil 08/ Tawangmanggu melaksanakan PPKM Lev\xe2\x80\xa6 https://t.co/PwKSx5EWPE'
2022-06-01 07:41:02,KodimKarangany1,b'KARANGANYAR - Rabu 1 Juni  2022 Sertu Joko Winarto beserta 2 Anggota Koramil 08/ Tawangmanggu melaksanakan PPKM Lev\xe2\x80\xa6 https://t.co/A1LartYy9U'
2022-06-01 07:33:40,KodimKarangany1,b'KARANGANYAR - Rabu 01 Juni  2022 Serka Muhari anggota Koramil 07/Matesih bersama Bhabinkamtibmas dan Satpol PP Kec.\xe2\x80\xa6 https://t.co/bOZOccxyC7'
2022-06-01 07:33:29,KodimKarangany1,b'KARANGANYAR - Rabu 01 Juni  2022 Serka Muhari anggota Koramil 07/Matesih bersama Bhabinkamtibmas dan Satpol PP Kec.\xe2\x80\xa6 https://t.co/t2WHGQDVFe'
2022-06-01 07:33:20,KodimKarangany1,b'KARANGANYAR - Rabu 01 Juni  2022 Serka Muhari anggota Koramil 07/Matesih bersama Bhabinkamtibmas dan Satpol PP Kec.\xe2\x80\xa6 https://t.co/NegmhH3suZ'
2022-06-01 07:28:18,KodimKarangany1,b'KARANGANYAR - Rabu 01  Juni 2022 Sertu Joko Haliyanto anggota Koramil 02/Tasikmadu melaksanakan Patroli PPKM level\xe2\x80\xa6 https://t.co/27Z46nhjiB'
2022-06-01 07:28:11,KodimKarangany1,b'KARANGANYAR - Rabu 01  Juni 2022 Sertu Joko Haliyanto anggota Koramil 02/Tasikmadu melaksanakan Patroli PPKM level\xe2\x80\xa6 https://t.co/rvOcYK9xKB'
2022-06-01 07:28:04,KodimKarangany1,b'KARANGANYAR - Rabu 01  Juni 2022 Sertu Joko Haliyanto anggota Koramil 02/Tasikmadu melaksanakan Patroli PPKM level\xe2\x80\xa6 https://t.co/b3hqLbn2RK'
2022-06-01 07:23:44,saiful_rizal_89,b'RT @MUHAMMA07822786: Pasuruan Menuju PPKM (Pelatihan Peningkatan Kapasitas Mandiri ).......\n02 Juni 2022\n#TPPJawaTimur \n#TPPpasuruan\n#TPPpa\xe2\x80\xa6'
2022-06-01 06:51:34,Kamil19m,b'Puan menyampaikan bahwa pemerintah harus membuat strategi yang matang dan komprehensif agar PPKM bisa dicabut. https://t.co/Yvq4zUJLlU'
2022-06-01 06:49:01,irwank2k2,b'RT @poetra_AWAL: @irwank2k2 Ditempat qte mah gak ngaruh om...semua berjalan sprti biasa...\n\nNo PPKM\nNo MASKER\n\nyg harus di waspadai yah cum\xe2\x80\xa6'
2022-06-01 06:42:52,AnantaElvano,b'Hadir Kembali Boss!! MEGA WIN Dari https://t.co/N4iRVay4kH Jackpot Jutaan Rupiah Serta Kemenangan Extra Menanti And\xe2\x80\xa6 https://t.co/n6vziXxJy9'
2022-06-01 06:42:33,daviensya,b'my first night out after the whole \xf0\x9f\xa6\xa0 atau sejak 2020 bnrn pas ppkm turun ke level 1'
2022-06-01 06:38:24,cumaakunreceh,b'RT @lipatanpipi: PPKM JKT udah lvl 1. Vaksin udah 3x. Mau sampe kapan @gojekindonesia mengapresiasi para driver dari tip kastamer aja? \n\nKA\xe2\x80\xa6'
2022-06-01 06:31:25,siagaselalu,b'Ichels anak SD Marsudirini curhat ke Gubernur Jawa Tengah Ganjar Pranowo saat dialog zoom. Anak tersebut curhat aya\xe2\x80\xa6 https://t.co/U8gb5Mnu0Z'
2022-06-01 06:29:19,MalangCityExpo,"b'Kasus Covid-19 Tinggi, Kota Malang PPKM Level 4\n\nhttps://t.co/jgdeKCMIOO'"
2022-06-01 06:27:26,PDI_Perjuangan,b'Rahmad Handoyo Ingatkan Pemerintah Tak Buru-Buru Soal Pencabutan PPKM\n\nDia juga meminta pemerintah menggunakan diks\xe2\x80\xa6 https://t.co/Ezusu6X3S9'
2022-06-01 06:25:41,SgKuningan,b'Ichels anak SD Marsudirini curhat ke Gubernur Jawa Tengah Ganjar Pranowo saat dialog zoom. Anak tersebut curhat aya\xe2\x80\xa6 https://t.co/DVSzp7wDn4'
2022-06-01 06:22:01,BadryIrvan,b'RT @MUHAMMA07822786: Pasuruan Menuju PPKM (Pelatihan Peningkatan Kapasitas Mandiri ).......\n02 Juni 2022\n#TPPJawaTimur \n#TPPpasuruan\n#TPPpa\xe2\x80\xa6'
2022-06-01 06:21:44,BadryIrvan,b'RT @RochimMuchammad: Bismillah... Pelatihan Peningkatan Kapasitas Mandiri  (PPKM) @ApdiPasuruan022 \n\n#PPKM_APDI\n#APDIJatim\n#APDIPasuruan\n#T\xe2\x80\xa6'
2022-06-01 06:20:10,alung7b,b'RT @alimuda27: Pasuruan Menuju PPKM (Pelatihan Peningkatan Kapasitas Mandiri ).......\n02 Juni 2022\n#TPPJawaTimur \n#TPPpasuruan\n#APDIPasurua\xe2\x80\xa6'
2022-06-01 06:20:04,alung7b,b'RT @RochimMuchammad: Bismillah... Pelatihan Peningkatan Kapasitas Mandiri  (PPKM) @ApdiPasuruan022 \n\n#PPKM_APDI\n#APDIJatim\n#APDIPasuruan\n#T\xe2\x80\xa6'
2022-06-01 06:18:10,RochimMuchammad,b'Bismillah... Pelatihan Peningkatan Kapasitas Mandiri  (PPKM) @ApdiPasuruan022 \n\n#PPKM_APDI\n#APDIJatim\n#APDIPasuruan\xe2\x80\xa6 https://t.co/zcm5p7351V'
2022-06-01 06:17:44,suryasur25,b'@infobdg bismillah cepat ppkm level 1 amin'
2022-06-01 06:16:20,furytechs96,"b'@rzl______ @dadimdum Klo ad mrt, jalan luas mungkin bisa ya, klo aksesny terbatas\nItu ngitung angka pas jaman psbb/\xe2\x80\xa6 https://t.co/Ws92wSFpqJ'"
2022-06-01 06:07:46,FeminaMagazine,b'Ini aturan PPKM level 1 \xe2\xac\x87\xef\xb8\x8f https://t.co/Db0lbTiiuB'
2022-06-01 06:07:37,PenKoramil02,b'Babinsa Koramil 04/Jebres Kodim 0735/Surakarta   bersama Babinkantibnas melaksanakan Himbuan Prokes dan PPKM level\xe2\x80\xa6 https://t.co/x1NFDyma0F'
2022-06-01 05:59:46,PenKoramil02,"b'Surakarta, Rabu 01 -juni -2022, pukul 11.00 wib Babinsa Koramil 02/Bjs Kodim 0735/Ska  Agus Babinkhamtibmas Melaksa\xe2\x80\xa6 https://t.co/b47Dpz2hgQ'"
2022-06-01 05:59:10,HendikTimoti,b'PENERANGAN KELILING HIMBAU PROKES \n\nSosialisasi Inmendagri No. 26 Tahun 2022 terkait PPKM dan Prokes 5M oleh Polres\xe2\x80\xa6 https://t.co/Jfo49UM4nq'
2022-06-01 05:59:02,anita_ditaa,"b'Agar PPKM bisa dicabut, Puan menyampaikan bahwa pemerintah harus membuat strategi yang matang dan komprehensif. https://t.co/4YUxEStyTX'"
2022-06-01 05:54:13,PenKoramil02,"b'Rabu  1/6 /2021) pukul 11.00 WIB,Babinsa Koramil 02/Bjs Kodim 0735/Surakarta bersama Babinkamtimas dibantu Security\xe2\x80\xa6 https://t.co/GMpsZBoqWR'"
2022-06-01 05:53:42,Jual003,b'apa jakarta ppkm lagi'
2022-06-01 05:53:12,humaspralon,b'PENERANGAN KELILING HIMBAU PROKES \n\nSosialisasi Inmendagri No. 26 Tahun 2022 terkait PPKM dan Prokes 5M oleh Polres\xe2\x80\xa6 https://t.co/WNjvMDQUZ7'
2022-06-01 05:51:31,PutriNu67254640,"b'Pingin liburan tapi masih PPKM?\nCari jalan pintas dong, liburan virtual aja\nJangan lupa pakai IndiHome supaya libur\xe2\x80\xa6 https://t.co/pPjXGWJRhG'"
2022-06-01 05:48:46,gungun_rustand,"b'Agar PPKM bisa dicabut, Puan menyampaikan bahwa pemerintah harus membuat strategi yang matang dan komprehensif.\xe2\x80\xa6 https://t.co/grmyc52SEJ'"
2022-06-01 05:44:17,Misdi74,b'Serka Joko Waliman melaksanakan Giat\xc2\xa0 patroli gabungan bersama Polsek Sukodono dalam rangka\xc2\xa0 Pelaksanaan PPKM LEVEL\xe2\x80\xa6 https://t.co/ehcwoO73vT'
2022-06-01 05:43:29,sahabatganjar,b'GANJAR LANGSUNG KIRIM BERAS KE AYAH SISWA SD\n\nIchels anak SD Marsudirini curhat ke Gubernur Jawa Tengah Ganjar Pran\xe2\x80\xa6 https://t.co/XXolaFug1c'
2022-06-01 05:42:45,Misdi74,b'Anggota Koramil 03 Masaran melaksanakan  Giat  Patroli  dalam Rangka  Pelaksanaan PPKM LEVEL II membatasi Mobilitas\xe2\x80\xa6 https://t.co/e5L8OlZc5e'
2022-06-01 05:42:23,RochimMuchammad,b'RT @MUHAMMA07822786: Pasuruan Menuju PPKM (Pelatihan Peningkatan Kapasitas Mandiri ).......\n02 Juni 2022\n#TPPJawaTimur \n#TPPpasuruan\n#TPPpa\xe2\x80\xa6'
2022-06-01 05:36:22,gungun_rustand,"b'Agar PPKM ditiadakan, ini beberapa saran dari mbak Puan untuk Pemerintah Indonesia. https://t.co/FMqKXhMKV6'"
2022-06-01 05:33:36,anita_ditaa,"b'Agar PPKM ditiadakan, ini beberapa saran dari mbak Puan untuk Pemerintah Indonesia. https://t.co/ekPs7rsJxm'"
2022-06-01 05:00:18,Nguter02,b'Sertu Fredy anggota Koramil 02 Nguter beserta satgas Covid-19 kec.nguter melaksanakan operasi yustisi PPKM level II\xe2\x80\xa6 https://t.co/h9xXWY0cIb'
2022-06-01 04:36:35,Cahyono58686250,"b'RT @puanmaharani_ri: Karena walaupun kondisi Covid-19 di Indonesia sudah\nsemakin terkendali, pencabutan PPKM perlu dijaga\nagar tidak menimb\xe2\x80\xa6'"
2022-06-01 04:36:31,Cahyono58686250,"b'RT @puanmaharani_ri: Rencana pemerintah yang sekarang\nsedang mempertimbangkan mencabut PPKM, perlu\nmenilik banyak hal. Karena kebijakan ini\xe2\x80\xa6'"
2022-06-01 04:31:46,Emilias40956864,"b'RT @puanmaharani_ri: Karena walaupun kondisi Covid-19 di Indonesia sudah\nsemakin terkendali, pencabutan PPKM perlu dijaga\nagar tidak menimb\xe2\x80\xa6'"
2022-06-01 04:31:42,Emilias40956864,"b'RT @puanmaharani_ri: Rencana pemerintah yang sekarang\nsedang mempertimbangkan mencabut PPKM, perlu\nmenilik banyak hal. Karena kebijakan ini\xe2\x80\xa6'"
2022-06-01 04:27:21,infobdg,b'CFD di Bandung Bisa Digelar Syaratnya PPKM Level 1 https://t.co/dT1gnMf8D5 #infoBDG https://t.co/uA14be6kBr'
2022-06-01 04:26:48,Polsek_klb_,b'Rabu  1 Juni 2022. PKL  09.30\n s/d 10.40 Wib di  Wilkum  Kalibawang anggota Polsek Kalibawang di pimpin Pawas Iptu\xe2\x80\xa6 https://t.co/V2e5dUIyFj'
2022-06-01 04:26:22,winrinarea,b'lo semua bingung gak sih... ini gue PPKM alias planga plongo kayak monyet'
2022-06-01 04:22:04,Budiono85931286,"b'RT @R_GOLEK_KENCANA: #KeluarDariWHO\n#StopTheTreaty \n#RakyatMelawanNeoImperialisme\nStop kopitisasi!!!\nStop plangdemitisasi !!!\nStop PPKM, PR\xe2\x80\xa6'"
2022-06-01 04:19:47,SmashNewsCorp,"b'Pasuruan - Setelah dua pekan menerapkan PPKM level 2, kali ini Kota Pasuruan kembali pada PPKM level 1.\xc2\xa0\n#smashnews\xe2\x80\xa6 https://t.co/DYjbCiLdtc'"
2022-06-01 04:16:51,shhsrey,"b'@nozuel tp y ojk ppkm temenan anjir, nanti diculik orang\xf0\x9f\x98\x94'"
2022-06-01 04:11:31,koramilkarangm2,b'Anggota Koramil 19 Tanon melaksanakan Giat  patroli  dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mobilitas\xe2\x80\xa6 https://t.co/CaJQwSas8r'
2022-06-01 04:06:08,koramilkarangm2,b'Pada hari Rabu  tanggal 1 Juni 2022 pukul 08.30 WIB s/d selesai telah dilaksanakan giat patroli dalam rangka Pelaks\xe2\x80\xa6 https://t.co/Sa590O5vwN'
2022-06-01 04:05:14,BanuaNoordin,"b'Kebijakan pelonggaran masker saat PPKM yang diatur Inhendagri, Infrastruktur Indonesia Hebat https://t.co/f0kh63LOIp'"
2022-06-01 04:03:13,polreskukar,b'Kukar - Jajaran Polres Kutai Kartanegara membagikan bantuan sosial (Bansos) yang berupa beras kepada masyarakat yan\xe2\x80\xa6 https://t.co/bSWWm8h3a8'
2022-06-01 04:02:50,polreskukar,b'Kukar \xe2\x80\x93 Personel jajaran Polres Kukar dalam kegiatan PPKM level 1 melaksanakan kegiatan penerapan disiplin dan pene\xe2\x80\xa6 https://t.co/nyKCcVqbxH'
2022-06-01 03:23:25,JeremyZ1k,"b'Kebijakan pelonggaran masker saat PPKM yang diatur Inhendagri, Infrastruktur Indonesia Hebat https://t.co/Tfk3FwSVwy'"
2022-06-01 03:21:20,Orlandeh1,b'@woomitrash Saat itu lagi ppkm. Kemudian saya coba mastiin. Apakah posisi dia benar benar sdh aman. Klu masalah ong\xe2\x80\xa6 https://t.co/ao1iBDvhjX'
2022-06-01 03:21:14,AchmadMukoddas3,b'RT @Ulfa_pldrembang: PPKM Mandiri TPP Pasuruan\n@halimiskandarnu\n@Ari_Asharie\n@pondoksepuh\n@RochimMuchammad\n#APDIJatim\n#APDIPasuruan\n#TPPPas\xe2\x80\xa6'
2022-06-01 03:09:24,tigaNasi,b'@lipatanpipi @gojekindonesia PPKM JKT udah lvl 1. Vaksin udah 3x. Mau sampe kapan @gojekindonesia mengapresiasi par\xe2\x80\xa6 https://t.co/HLVh9YonpP'
2022-06-01 02:53:23,lipatanpipi,b'PPKM JKT udah lvl 1. Vaksin udah 3x. Mau sampe kapan @gojekindonesia mengapresiasi para driver dari tip kastamer aj\xe2\x80\xa6 https://t.co/tEsU9ildZv'
2022-06-01 02:46:01,koramilkarangm2,"b'pada hari Rabu Tanggal 01-06-2022 Pkl 09.00 WIB s.d selesai,Anggota Koramil 18/Kalijambe melaksanakan  patroli gabu\xe2\x80\xa6 https://t.co/NoyEQFS4OD'"
2022-06-01 02:45:53,abcdksktsj,"b'@spargowentgone Tapi kan waktu ppkm mcd cuma boleh pesen didlm sama makan ditempat cuma sampe jam 9, mungkin masnya\xe2\x80\xa6 https://t.co/td7sdZCFPj'"
2022-06-01 02:41:32,Brahmastra_17,"b'Kebijakan pelonggaran masker saat PPKM yang diatur Inhendagri, Infrastruktur Indonesia Hebat https://t.co/KPgBMcRerz'"
2022-06-01 02:39:00,GoyaJikko,"b'RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 26 Mei - 4 Juni 2022.\xe2\x80\xa6'"
2022-06-01 02:37:42,Koramil01Byl,b'4 orang Babinsa Koramil 01/Boyolali dipimpin Babinsa Kebonbimo Serka Nurhadaini bersama Polsek dan Kecamatan Boyola\xe2\x80\xa6 https://t.co/fq58cqk7yQ'
2022-06-01 02:37:28,maju_bersama9,b'RT @Anshar_Manrulu: Serba dibatasi krn pandemi covid.19 setahun yg lalu. Dan kita bs menemukan cara ttp bs menyampaikan ke publik kehadiran\xe2\x80\xa6'
2022-06-01 02:36:58,KarinaDwiRatna1,b'Kebijakan pelonggaran masker saat PPKM yang diatur inmendagri\n\nInfrastruktur Indonesia Hebat https://t.co/YztA9npfrb'
2022-06-01 02:35:35,iiserpee__,b'kirain ppkm udah berakhir tpi kmu masih belum juga manpir'
2022-06-01 02:30:43,Jelajah513,"b'@__Sridiana_3va @HAMZAH_ALBANTEN Provokatornya itu dari pemerintah sendiri...yg nakut2in rakyat, dg mandatory vaksi\xe2\x80\xa6 https://t.co/woNYMmXZrH'"
2022-06-01 02:16:33,Winter_vanguard,b'Kebijakan pelonggaran masker saat PPKM yg diatur Inmendagri.\nInfrastruktur Indonesia Hebat https://t.co/RAurxCK0sz'
2022-06-01 02:14:57,SuntiksJr,b'Kebijakan pelonggaran masker saat PPKM yg diatur Inmendagri.\nInfrastruktur Indonesia Hebat https://t.co/HLJW8ILCHy'
2022-06-01 01:59:42,pemkabkukar,b'PPKM KABUPATEN KUTAI KARTANEGARA LEVEL 1\n\nBerdasarkan Instruksi Menteri Dalam Negeri Nomor 27 Tahun 2022 https://t.co/6MiQDg1mUP'
2022-06-01 01:56:06,YantoArie7,b'Kebijakan pelonggaran PPKM yang diatur Inmendagri\nInfrastruktur Indonesia Hebat https://t.co/z4AZfWv3Cg'
2022-06-01 01:55:16,MalangCityExpo,"b'Kasus Covid-19 Tinggi, Kota Malang PPKM Level 4\n\nhttps://t.co/jgdeKD4S2W'"
2022-06-01 01:52:44,RochimMuchammad,b'RT @UAliimron: PELATIHAN PENINGKATAN KAPASITAS MANDIRI(PPKM) TENAGA PENDAMPING PROFESIONAL KABUPATEN PASURUAN https://t.co/m2nSWpklw1'
2022-06-01 01:36:30,apemgosong,b'PPKM udah berakhir.\nSemoga aku bisa segera berkunjung ke rumahmu untuk mampir.'
2022-06-01 01:35:04,RAManik910gmai2,b'RT @Ulfa_pldrembang: PPKM Mandiri TPP Pasuruan\n@halimiskandarnu\n@Ari_Asharie\n@pondoksepuh\n@RochimMuchammad\n#APDIJatim\n#APDIPasuruan\n#TPPPas\xe2\x80\xa6'
2022-06-01 01:34:28,lisdianacici02,"b'RT @lps_idic: Saratnya :\n1. Warga negara indonesia\n2. Terdaftar di BPJS ketenagakerjaan\n3. Gaji maksimum 3,5 juta\n4. Bekerja di di wilayah\xe2\x80\xa6'"
2022-06-01 01:34:27,Wardoyomil06,b'Anggota Koramil 06/Karangpandan Bersama Satpol PP kec karangpandan  melaksanakan Patroli PPKM di  Pasar karangpanda\xe2\x80\xa6 https://t.co/rXd7O2jgTj'
2022-06-01 01:33:41,Wardoyomil06,b'Anggota Koramil 06/Karangpandan Bersama Satpol PP kec karangpandan  melaksanakan Patroli PPKM di  Pasar karangpanda\xe2\x80\xa6 https://t.co/TpZVc5mbFj'
2022-06-01 01:32:31,Wardoyomil06,b'Anggota Koramil 06/Karangpandan Bersama Satpol PP kec karangpandan  melaksanakan Patroli PPKM di  Pasar karangpanda\xe2\x80\xa6 https://t.co/5ejYVXEdWb'
2022-06-01 01:31:11,Wardoyomil06,b'Anggota Koramil 06/Karangpandan Bersama Satpol PP kec karangpandan  melaksanakan Patroli PPKM di  Pasar karangpanda\xe2\x80\xa6 https://t.co/AQpRyXdSMq'
2022-06-01 01:23:17,AgusmanTrotoar,b'RT @Anshar_Manrulu: Serba dibatasi krn pandemi covid.19 setahun yg lalu. Dan kita bs menemukan cara ttp bs menyampaikan ke publik kehadiran\xe2\x80\xa6'
2022-06-01 01:17:43,polisi_brebes,b'BHABINKAMTIBMAS POLSEK BANJARHARJO SAMBANG PPKM \nDESA KARANGMAJA\nBhabinkamtibmas Polsek banjarharjo Bripka Trisno m\xe2\x80\xa6 https://t.co/XqVxdTW9IS'
2022-06-01 01:16:12,Mangapul766HI,b'RT @Anshar_Manrulu: Serba dibatasi krn pandemi covid.19 setahun yg lalu. Dan kita bs menemukan cara ttp bs menyampaikan ke publik kehadiran\xe2\x80\xa6'
2022-06-01 01:15:13,prima_or_id,b'RT @Anshar_Manrulu: Serba dibatasi krn pandemi covid.19 setahun yg lalu. Dan kita bs menemukan cara ttp bs menyampaikan ke publik kehadiran\xe2\x80\xa6'
2022-06-01 01:08:27,Koramil_juwangi,"b'Pukul 07.30 s.d 08.30 WIB, 3 orang Babinsa Koramil 19/Juwangi melaksanakan giat edukasi prokes pelaksanaan PPKM Lev\xe2\x80\xa6 https://t.co/WtrSnPBq5t'"
2022-06-01 01:07:59,FinoSuseno,"b'""GTV layanan mobilitas tumbuh 73% yoy dan 70% pulih dibandingkan kondisi pra-pandemi, seiring dilonggarkan PPKM,"" ungkapnya.'"
2022-06-01 01:07:31,R_GOLEK_KENCANA,"b'RT @R_GOLEK_KENCANA: #KeluarDariWHO\n#StopTheTreaty \n#RakyatMelawanNeoImperialisme\nStop kopitisasi!!!\nStop plangdemitisasi !!!\nStop PPKM, PR\xe2\x80\xa6'"
2022-06-01 01:05:23,Wardoyomil06,b'Anggota Koramil 06/Karangpandan  melaksanakan Patroli PPKM di  Pasar Karangpandan dengan kegiatan membagikan masker\xe2\x80\xa6 https://t.co/QuUE1dSK0W'
